timestamp,field,value
1759877129.0564895,time_boot_ms,78664
1759877129.0564895,press_abs,1013.2384033203125
1759877129.0564895,press_diff,0.0
1759877129.0564895,temperature,3427
1759877129.0564895,temperature_press_diff,0
1759877129.2548938,time_boot_ms,78864
1759877129.2548938,press_abs,1013.2384033203125
1759877129.2548938,press_diff,0.0
1759877129.2548938,temperature,3427
1759877129.2548938,temperature_press_diff,0
1759877129.458965,time_boot_ms,79064
1759877129.458965,press_abs,1013.2384033203125
1759877129.458965,press_diff,0.0
1759877129.458965,temperature,3428
1759877129.458965,temperature_press_diff,0
1759877129.6572325,time_boot_ms,79264
1759877129.6572325,press_abs,1013.2384033203125
1759877129.6572325,press_diff,0.0
1759877129.6572325,temperature,3428
1759877129.6572325,temperature_press_diff,0
1759877129.8554642,time_boot_ms,79464
1759877129.8554642,press_abs,1013.2384033203125
1759877129.8554642,press_diff,0.0
1759877129.8554642,temperature,3429
1759877129.8554642,temperature_press_diff,0
1759877130.0593479,time_boot_ms,79664
1759877130.0593479,press_abs,1013.2384033203125
1759877130.0593479,press_diff,0.0
1759877130.0593479,temperature,3429
1759877130.0593479,temperature_press_diff,0
1759877130.258121,time_boot_ms,79864
1759877130.258121,press_abs,1013.2384033203125
1759877130.258121,press_diff,0.0
1759877130.258121,temperature,3430
1759877130.258121,temperature_press_diff,0
1759877130.4563007,time_boot_ms,80064
1759877130.4563007,press_abs,1013.2384033203125
1759877130.4563007,press_diff,0.0
1759877130.4563007,temperature,3430
1759877130.4563007,temperature_press_diff,0
1759877130.6545534,time_boot_ms,80264
1759877130.6545534,press_abs,1013.2384033203125
1759877130.6545534,press_diff,0.0
1759877130.6545534,temperature,3430
