timestamp,field,value
1759877112.0572073,ygyro,0
1759877112.0572073,zgyro,0
1759877112.0572073,xmag,232
1759877112.0572073,ymag,52
1759877112.0572073,zmag,-528
1759877112.0572073,id,0
1759877112.0572073,temperature,2861
1759877112.2556107,time_usec,61864411
1759877112.2556107,xacc,0
1759877112.2556107,yacc,0
1759877112.2556107,zacc,-1001
1759877112.2556107,xgyro,0
1759877112.2556107,ygyro,0
1759877112.2556107,zgyro,0
1759877112.2556107,xmag,232
1759877112.2556107,ymag,52
1759877112.2556107,zmag,-528
1759877112.2556107,id,0
1759877112.2556107,temperature,2862
1759877112.4539244,time_usec,62064331
1759877112.4539244,xacc,0
1759877112.4539244,yacc,0
1759877112.4539244,zacc,-1001
1759877112.4539244,xgyro,0
1759877112.4539244,ygyro,0
1759877112.4539244,zgyro,0
1759877112.4539244,xmag,232
1759877112.4539244,ymag,52
1759877112.4539244,zmag,-528
1759877112.4539244,id,0
1759877112.4539244,temperature,2863
1759877112.6522944,time_usec,62264251
1759877112.6522944,xacc,0
1759877112.6522944,yacc,0
1759877112.6522944,zacc,-1001
1759877112.6522944,xgyro,0
1759877112.6522944,ygyro,0
1759877112.6522944,zgyro,0
1759877112.6522944,xmag,232
1759877112.6522944,ymag,52
1759877112.6522944,zmag,-528
1759877112.6522944,id,0
1759877112.6522944,temperature,2864
1759877112.8562806,time_usec,62464171
1759877112.8562806,xacc,0
1759877112.8562806,yacc,0
1759877112.8562806,zacc,-1001
1759877112.8562806,xgyro,0
1759877112.8562806,ygyro,0
1759877112.8562806,zgyro,0
1759877112.8562806,xmag,232
1759877112.8562806,ymag,52
1759877112.8562806,zmag,-528
1759877112.8562806,id,0
1759877112.8562806,temperature,2865
1759877113.054596,time_usec,62664091
1759877113.054596,xacc,0
1759877113.054596,yacc,0
1759877113.054596,zacc,-1001
1759877113.054596,xgyro,0
1759877113.054596,ygyro,0
1759877113.054596,zgyro,0
1759877113.054596,xmag,232
1759877113.054596,ymag,52
1759877113.054596,zmag,-528
1759877113.054596,id,0
1759877113.054596,temperature,2866
1759877113.2529519,time_usec,62864844
1759877113.2529519,xacc,0
1759877113.2529519,yacc,0
1759877113.2529519,zacc,-1001
1759877113.2529519,xgyro,0
1759877113.2529519,ygyro,0
1759877113.2529519,zgyro,0
1759877113.2529519,xmag,232
1759877113.2529519,ymag,52
1759877113.2529519,zmag,-528
1759877113.2529519,id,0
1759877113.2529519,temperature,2867
1759877113.4569387,time_usec,63064764
1759877113.4569387,xacc,0
1759877113.4569387,yacc,0
1759877113.4569387,zacc,-1001
1759877113.4569387,xgyro,0
1759877113.4569387,ygyro,0
1759877113.4569387,zgyro,0
1759877113.4569387,xmag,232
1759877113.4569387,ymag,52
1759877113.4569387,zmag,-528
1759877113.4569387,id,0
1759877113.4569387,temperature,2868
1759877113.6552505,time_usec,63264684
1759877113.6552505,xacc,0
1759877113.6552505,yacc,0
1759877113.6552505,zacc,-1001
1759877113.6552505,xgyro,0
1759877113.6552505,ygyro,0
1759877113.6552505,zgyro,0
1759877113.6552505,xmag,232
1759877113.6552505,ymag,52
1759877113.6552505,zmag,-528
1759877113.6552505,id,0
1759877113.6552505,temperature,2869
1759877113.8535733,time_usec,63464604
1759877113.8535733,xacc,0
1759877113.8535733,yacc,0
1759877113.8535733,zacc,-1001
1759877113.8535733,xgyro,0
1759877113.8535733,ygyro,0
1759877113.8535733,zgyro,0
1759877113.8535733,xmag,232
1759877113.8535733,ymag,52
1759877113.8535733,zmag,-528
1759877113.8535733,id,0
1759877113.8535733,temperature,2870
1759877114.0575001,time_usec,63664524
1759877114.0575001,xacc,0
1759877114.0575001,yacc,0
1759877114.0575001,zacc,-1001
1759877114.0575001,xgyro,0
1759877114.0575001,ygyro,0
1759877114.0575001,zgyro,0
1759877114.0575001,xmag,232
1759877114.0575001,ymag,52
1759877114.0575001,zmag,-528
1759877114.0575001,id,0
1759877114.0575001,temperature,2872
1759877114.2558863,time_usec,63864444
1759877114.2558863,xacc,0
1759877114.2558863,yacc,0
1759877114.2558863,zacc,-1001
1759877114.2558863,xgyro,0
1759877114.2558863,ygyro,0
1759877114.2558863,zgyro,0
1759877114.2558863,xmag,232
1759877114.2558863,ymag,52
1759877114.2558863,zmag,-528
1759877114.2558863,id,0
1759877114.2558863,temperature,2873
1759877114.4542377,time_usec,64064364
1759877114.4542377,xacc,0
1759877114.4542377,yacc,0
1759877114.4542377,zacc,-1001
1759877114.4542377,xgyro,0
1759877114.4542377,ygyro,0
1759877114.4542377,zgyro,0
1759877114.4542377,xmag,232
1759877114.4542377,ymag,52
1759877114.4542377,zmag,-528
1759877114.4542377,id,0
1759877114.4542377,temperature,2874
1759877114.6525295,time_usec,64264284
1759877114.6525295,xacc,0
1759877114.6525295,yacc,0
1759877114.6525295,zacc,-1001
1759877114.6525295,xgyro,0
1759877114.6525295,ygyro,0
1759877114.6525295,zgyro,0
1759877114.6525295,xmag,232
1759877114.6525295,ymag,52
1759877114.6525295,zmag,-528
1759877114.6525295,id,0
1759877114.6525295,temperature,2875
1759877114.8565185,time_usec,64464204
1759877114.8565185,xacc,0
1759877114.8565185,yacc,0
1759877114.8565185,zacc,-1001
1759877114.8565185,xgyro,0
1759877114.8565185,ygyro,0
1759877114.8565185,zgyro,0
1759877114.8565185,xmag,232
1759877114.8565185,ymag,52
1759877114.8565185,zmag,-528
1759877114.8565185,id,0
1759877114.8565185,temperature,2876
1759877115.0548437,time_usec,64664124
1759877115.0548437,xacc,0
1759877115.0548437,yacc,0
1759877115.0548437,zacc,-1001
1759877115.0548437,xgyro,0
1759877115.0548437,ygyro,0
1759877115.0548437,zgyro,0
1759877115.0548437,xmag,232
1759877115.0548437,ymag,52
1759877115.0548437,zmag,-528
1759877115.0548437,id,0
1759877115.0548437,temperature,2877
1759877115.2531736,time_usec,64864044
1759877115.2531736,xacc,0
1759877115.2531736,yacc,0
1759877115.2531736,zacc,-1001
1759877115.2531736,xgyro,0
1759877115.2531736,ygyro,0
1759877115.2531736,zgyro,1
1759877115.2531736,xmag,232
1759877115.2531736,ymag,52
1759877115.2531736,zmag,-528
1759877115.2531736,id,0
1759877115.2531736,temperature,2878
1759877115.4571686,time_usec,65064797
1759877115.4571686,xacc,0
1759877115.4571686,yacc,0
1759877115.4571686,zacc,-1000
1759877115.4571686,xgyro,0
1759877115.4571686,ygyro,0
1759877115.4571686,zgyro,0
1759877115.4571686,xmag,232
1759877115.4571686,ymag,52
1759877115.4571686,zmag,-528
1759877115.4571686,id,0
1759877115.4571686,temperature,2879
1759877115.655489,time_usec,65264717
1759877115.655489,xacc,0
1759877115.655489,yacc,0
1759877115.655489,zacc,-1001
1759877115.655489,xgyro,0
1759877115.655489,ygyro,1
1759877115.655489,zgyro,0
1759877115.655489,xmag,232
1759877115.655489,ymag,52
1759877115.655489,zmag,-528
1759877115.655489,id,0
1759877115.655489,temperature,2880
1759877115.8540545,time_usec,65464637
1759877115.8540545,xacc,0
1759877115.8540545,yacc,0
1759877115.8540545,zacc,-1001
1759877115.8540545,xgyro,0
1759877115.8540545,ygyro,0
1759877115.8540545,zgyro,0
1759877115.8540545,xmag,232
1759877115.8540545,ymag,52
1759877115.8540545,zmag,-528
1759877115.8540545,id,0
1759877115.8540545,temperature,2881
1759877116.0578716,time_usec,65664557
1759877116.0578716,xacc,0
1759877116.0578716,yacc,0
1759877116.0578716,zacc,-1001
1759877116.0578716,xgyro,0
1759877116.0578716,ygyro,0
1759877116.0578716,zgyro,0
1759877116.0578716,xmag,232
1759877116.0578716,ymag,52
1759877116.0578716,zmag,-528
1759877116.0578716,id,0
1759877116.0578716,temperature,2882
1759877116.256119,time_usec,65864477
1759877116.256119,xacc,0
1759877116.256119,yacc,0
1759877116.256119,zacc,-1001
1759877116.256119,xgyro,0
1759877116.256119,ygyro,0
1759877116.256119,zgyro,0
1759877116.256119,xmag,232
1759877116.256119,ymag,52
1759877116.256119,zmag,-528
1759877116.256119,id,0
1759877116.256119,temperature,2883
1759877116.4546225,time_usec,66064397
1759877116.4546225,xacc,0
1759877116.4546225,yacc,0
1759877116.4546225,zacc,-1001
1759877116.4546225,xgyro,0
1759877116.4546225,ygyro,1
1759877116.4546225,zgyro,0
1759877116.4546225,xmag,232
1759877116.4546225,ymag,52
1759877116.4546225,zmag,-528
1759877116.4546225,id,0
1759877116.4546225,temperature,2885
1759877116.652747,time_usec,66264317
1759877116.652747,xacc,0
